"BORROWER_ID","CONTRACT_NO","PAYMENT_DATE","PAID_AMOUNT","PAYMENT_STATUS"
"STK2366521","ANMBA008531",31-10-19,5736.1,"A"
"STK2366521","ANMBA008531",05-03-19,14204.37,"A"
"STK2366521","ANMBA008531",25-01-19,7986,"A"
"STK2366521","ANMBA008531",18-02-19,0,"A"
"STK2366521","ANMBA008531",26-07-19,16634.31,"A"
"STK2366521","ANMBA008531",08-06-19,4573.35,"A"
"STK2366521","ANMBA008531",27-09-19,6751.24,"A"
"STK2366281","ANMBA008548",22-03-17,6750,"A"
"STK2366281","ANMBA008548",25-04-17,6750,"A"
"STK2366281","ANMBA008548",21-09-17,6707.76,"A"
"STK2366281","ANMBA008548",23-05-17,6750,"A"
"STK2366281","ANMBA008548",21-11-18,4795.12,"A"
"STK2366281","ANMBA008548",21-07-17,6800,"A"
"STK2366281","ANMBA008548",13-01-17,6750,"A"
"STK2366281","ANMBA008548",21-11-17,6756.15,"A"
"STK2366281","ANMBA008548",23-10-17,6709.07,"A"
"STK2366281","ANMBA008548",22-01-18,6747.52,"A"
"STK2366281","ANMBA008548",25-03-18,2372.72,"A"
"STK2366281","ANMBA008548",23-04-18,5449.99,"A"
"STK2366281","ANMBA008548",21-05-18,5434.33,"A"
"STK2366281","ANMBA008548",21-06-18,5230.63,"A"
"STK2366281","ANMBA008548",28-09-18,500,"A"
"STK2366281","ANMBA008548",28-09-18,4694.88,"A"
"STK2366281","ANMBA008548",23-07-18,5079.59,"A"
"STK2366281","ANMBA008548",26-12-18,4701.47,"A"
"STK2366281","ANMBA008548",19-10-18,5202.56,"A"
"STK2366281","ANMBA008548",25-02-19,10370.4,"A"
"STK2366281","ANMBA008548",05-03-19,17046.68,"A"
"STK2366281","ANMBA008548",21-01-19,4958.58,"A"
"STK771492","ANMBA008555",06-07-17,12000,"A"
"STK771492","ANMBA008555",04-05-17,12000,"A"
"STK771492","ANMBA008555",21-12-17,11753.79,"A"
"STK771492","ANMBA008555",07-11-17,12000,"A"
"STK771492","ANMBA008555",08-01-18,11634.21,"A"
"STK2367018","ANMBA008562",30-06-17,7742.61,"A"
"STK2367018","ANMBA008562",06-03-17,6400,"A"
"STK2367018","ANMBA008562",04-05-17,12254.38,"A"
"STK2367018","ANMBA008562",16-02-17,6406.36,"A"
"STK2367018","ANMBA008562",04-08-17,7279.5,"A"
"STK2367018","ANMBA008562",09-11-18,6106.75,"A"
"STK2367018","ANMBA008562",08-12-17,6987.98,"A"
"STK2367018","ANMBA008562",02-11-17,7551.66,"A"
"STK2367018","ANMBA008562",06-10-17,8828.73,"A"
"STK2367018","ANMBA008562",05-03-18,2252.27,"A"
"STK2367018","ANMBA008562",03-08-18,6614.42,"A"
"STK2367018","ANMBA008562",11-07-18,5601.6,"A"
"STK2367018","ANMBA008562",04-09-18,6683.71,"A"
"STK2367018","ANMBA008562",08-07-19,7025.96,"A"
"STK2367018","ANMBA008562",06-05-19,7083.7,"A"
"STK2367018","ANMBA008562",05-09-19,7282.38,"A"
"STK2367018","ANMBA008562",30-10-19,26774.16,"A"
"STK2367018","ANMBA008562",19-08-19,6830.82,"A"
"STK2367018","ANMBA008562",12-12-18,11944.05,"A"
"STK2367018","ANMBA008562",14-01-19,8671.56,"A"
"STK2367018","ANMBA008562",08-04-19,6227.24,"A"
"STK2367018","ANMBA008562",22-03-19,2187.23,"A"
"STK2367018","ANMBA008562",06-06-19,6069.75,"A"
"STK2367018","ANMBA008562",08-10-19,7099.33,"A"
"STK2368982","ANMBA008593",03-01-20,6252.76,"A"
"STK2368982","ANMBA008593",03-01-20,6791.7,"A"
"STK2368982","ANMBA008593",07-07-17,7000,"A"
"STK2368982","ANMBA008593",05-05-17,7000,"A"
"STK2368982","ANMBA008593",06-06-17,7000,"A"
"STK2368982","ANMBA008593",02-02-17,7000,"A"
"STK2368982","ANMBA008593",01-09-17,7000,"A"
"STK2368982","ANMBA008593",01-03-17,7000,"A"
"STK2368982","ANMBA008593",05-04-17,7000,"A"
"STK2368982","ANMBA008593",04-08-17,7000,"A"
"STK2368982","ANMBA008593",12-11-18,8813.55,"A"
"STK2368982","ANMBA008593",08-12-17,6500,"A"
"STK2368982","ANMBA008593",06-11-17,6500,"A"
"STK2368982","ANMBA008593",06-01-18,6500,"A"
"STK2368982","ANMBA008593",16-02-18,6476.55,"A"
"STK2368982","ANMBA008593",06-10-17,6550,"A"
"STK2368982","ANMBA008593",22-05-18,13706.17,"A"
"STK2368982","ANMBA008593",06-04-18,1812.75,"A"
"STK2368982","ANMBA008593",01-05-18,1268.91,"A"
"STK2368982","ANMBA008593",04-09-18,7822.75,"A"
"STK2368982","ANMBA008593",10-09-19,7295.28,"A"
"STK2368982","ANMBA008593",27-03-19,12852.09,"A"
"STK2368982","ANMBA008593",22-05-19,12874.87,"A"
"STK179587","ANMBA008609",28-01-17,7912.24,"A"
"STK179587","ANMBA008609",30-11-17,12568.49,"A"
"STK179587","ANMBA008609",27-03-18,12626.95,"A"
"STK179587","ANMBA008609",01-11-18,4777.5,"A"
"STK179587","ANMBA008609",29-08-18,18606.97,"A"
"STK2365926","ANMBA008623",21-08-17,7250,"A"
"STK2365926","ANMBA008623",21-02-18,0,"A"
"STK2365926","ANMBA008623",23-07-18,6703.11,"A"
"STK2365887","ANMBA008630",09-09-17,9625.1,"A"
"STK2365878","ANMBA008647",12-06-17,8000,"A"
"STK2365878","ANMBA008647",01-02-17,6338.7,"A"
"STK2365878","ANMBA008647",15-05-17,2000,"A"
"STK2365878","ANMBA008647",25-10-17,9868.61,"A"
"STK2365878","ANMBA008647",26-01-18,6877.91,"A"
"STK2365878","ANMBA008647",06-08-18,99454.56,"A"
"STK2368982","ANMBA008593",05-07-18,6806.23,"A"
"STK2368982","ANMBA008593",11-10-18,6815.78,"A"
"STK2368982","ANMBA008593",14-11-19,6550,"A"
"STK2368982","ANMBA008593",09-01-19,6957.68,"A"
"STK2368982","ANMBA008593",04-12-18,6956.66,"A"
"STK2368982","ANMBA008593",15-08-19,6433.06,"A"
"STK2368982","ANMBA008593",29-07-19,6298.87,"A"
"STK2368982","ANMBA008593",12-02-19,7186.42,"A"
"STK2368982","ANMBA008593",16-10-19,6547.75,"A"
"STK179587","ANMBA008609",25-03-17,10000,"A"
"STK179587","ANMBA008609",09-06-17,9886.45,"A"
"STK179587","ANMBA008609",27-05-17,2130,"A"
"STK179587","ANMBA008609",28-02-17,10000,"A"
"STK179587","ANMBA008609",26-07-17,9799.13,"A"
"STK179587","ANMBA008609",29-12-17,9000,"A"
"STK179587","ANMBA008609",28-10-17,27005.62,"A"
"STK179587","ANMBA008609",09-08-18,0,"A"
"STK179587","ANMBA008609",31-12-18,4500,"A"
"STK179587","ANMBA008609",21-06-19,506.65,"A"
"STK179587","ANMBA008609",21-06-19,75000,"A"
"STK2365926","ANMBA008623",23-12-19,5823.84,"A"
"STK2365926","ANMBA008623",20-02-20,0,"A"
"STK2365926","ANMBA008623",03-03-20,17919.39,"A"
"STK2365926","ANMBA008623",21-01-20,0,"A"
"STK2365926","ANMBA008623",03-04-17,7250,"A"
"STK2365926","ANMBA008623",03-05-17,7250,"A"
"STK2365926","ANMBA008623",21-09-17,7250,"A"
"STK2365926","ANMBA008623",30-01-17,7250,"A"
"STK2365926","ANMBA008623",22-05-17,7250,"A"
"STK2365926","ANMBA008623",23-06-17,7250,"A"
"STK2365926","ANMBA008623",24-02-17,7250,"A"
"STK2365926","ANMBA008623",27-12-17,7250,"A"
"STK2365926","ANMBA008623",21-07-17,7250,"A"
"STK2365926","ANMBA008623",14-11-17,14300,"A"
"STK2365926","ANMBA008623",24-01-18,7250,"A"
"STK2365926","ANMBA008623",23-03-18,2358.83,"A"
"STK2365926","ANMBA008623",22-05-18,19334.23,"A"
"STK2365926","ANMBA008623",25-09-18,6310.86,"A"
"STK2365926","ANMBA008623",25-10-18,12271.8,"A"
"STK2365926","ANMBA008623",21-12-18,7123.32,"A"
"STK2365926","ANMBA008623",21-08-18,6586.2,"A"
"STK2365926","ANMBA008623",11-10-18,4282.8,"A"
"STK2365926","ANMBA008623",23-04-19,6980.14,"A"
"STK2365926","ANMBA008623",05-12-18,6670.51,"A"
"STK2365926","ANMBA008623",26-06-19,6846.1,"A"
"STK2365926","ANMBA008623",21-08-19,0,"A"
"STK2365926","ANMBA008623",22-02-19,7384.42,"A"
"STK2365926","ANMBA008623",21-10-19,4830.2,"A"
"STK2365926","ANMBA008623",21-01-19,7858.59,"A"
"STK2365926","ANMBA008623",23-07-19,6851.81,"A"
"STK2365926","ANMBA008623",22-03-19,7386.85,"A"
"STK2365926","ANMBA008623",22-05-19,7185.31,"A"
"STK2365926","ANMBA008623",26-11-19,5640.84,"A"
"STK2365926","ANMBA008623",25-09-19,0,"A"
"STK2365887","ANMBA008630",09-02-17,10086.62,"A"
"STK2365887","ANMBA008630",10-03-17,10100,"A"
"STK2365887","ANMBA008630",09-05-17,10041.95,"A"
"STK2365887","ANMBA008630",09-06-17,10097.11,"A"
"STK2365887","ANMBA008630",10-07-17,9384.58,"A"
"STK2365887","ANMBA008630",12-11-18,5981.71,"A"
"STK2365887","ANMBA008630",10-08-17,8942.65,"A"
"STK2365887","ANMBA008630",20-02-18,35992.74,"A"
"STK2365887","ANMBA008630",10-10-17,8857.24,"A"
"STK2365887","ANMBA008630",10-08-18,7502.77,"A"
"STK2365887","ANMBA008630",23-07-18,12648.38,"A"
"STK2365887","ANMBA008630",11-09-18,8042.18,"A"
"STK2365887","ANMBA008630",11-10-18,6315.94,"A"
"STK2365887","ANMBA008630",11-12-18,5842.55,"A"
"STK2365887","ANMBA008630",27-05-19,28500,"A"
"STK2365878","ANMBA008647",02-05-17,6000,"A"
"STK2365878","ANMBA008647",25-09-17,8850.15,"A"
"STK2365878","ANMBA008647",14-07-17,8000,"A"
"STK2365878","ANMBA008647",21-02-17,1626.7,"A"
"STK2365878","ANMBA008647",27-02-17,8000,"A"
"STK2365878","ANMBA008647",07-04-17,8000,"A"
"STK2365878","ANMBA008647",04-08-17,7950,"A"
"STK2365878","ANMBA008647",24-11-17,5913.63,"A"
"STK2365878","ANMBA008647",28-12-17,8840.69,"A"
"STK2365878","ANMBA008647",13-06-18,22574.77,"A"
"STK2365878","ANMBA008647",09-04-18,12434.03,"A"
"STK2365924","ANMBA008654",13-03-17,8000,"A"
"STK2365924","ANMBA008654",10-10-18,8000,"A"
"STK2365924","ANMBA008654",10-01-19,8000,"A"
"STK2359117","ANMBA008678",22-03-17,6350,"A"
"STK2359117","ANMBA008678",19-02-18,3197.52,"A"
"STK2359117","ANMBA008678",16-11-17,5906.06,"A"
"STK2359117","ANMBA008678",20-07-18,5671.42,"A"
"STK2359530","ANMBA008708",12-05-17,10228.36,"A"
"STK1004543","ANMBA008784",25-09-17,5864.46,"A"
"STK1004543","ANMBA008784",25-09-17,1000,"A"
"STK1004543","ANMBA008784",27-07-17,6119.38,"A"
"STK1004543","ANMBA008784",22-11-17,8976.23,"A"
"STK2365878","ANMBA008647",30-04-19,46111.82,"A"
"STK2365924","ANMBA008654",16-12-19,13303.51,"A"
"STK2365924","ANMBA008654",10-07-17,8000,"A"
"STK2365924","ANMBA008654",17-04-17,7932.56,"A"
"STK2365924","ANMBA008654",09-06-17,8000,"A"
"STK2365924","ANMBA008654",16-05-17,7943.91,"A"
"STK2365924","ANMBA008654",17-02-17,7927.97,"A"
"STK2365924","ANMBA008654",08-08-17,8000,"A"
"STK2365924","ANMBA008654",19-12-17,7708.05,"A"
"STK2365924","ANMBA008654",08-11-18,8000,"A"
"STK2365924","ANMBA008654",07-11-17,13679.64,"A"
"STK2365924","ANMBA008654",12-02-18,0,"A"
"STK2365924","ANMBA008654",11-01-18,7700,"A"
"STK2365924","ANMBA008654",10-10-17,7752.11,"A"
"STK2365924","ANMBA008654",08-06-18,8000,"A"
"STK2365924","ANMBA008654",16-03-18,5224.88,"A"
"STK2365924","ANMBA008654",19-03-18,10189.26,"A"
"STK2365924","ANMBA008654",11-04-18,8000,"A"
"STK2365924","ANMBA008654",08-05-18,8000,"A"
"STK2365924","ANMBA008654",09-08-18,8000,"A"
"STK2365924","ANMBA008654",13-05-19,8000,"A"
"STK2365924","ANMBA008654",11-07-18,8000,"A"
"STK2365924","ANMBA008654",10-09-18,8000,"A"
"STK2365924","ANMBA008654",21-12-18,7920.01,"A"
"STK2365924","ANMBA008654",15-07-19,8000,"A"
"STK2365924","ANMBA008654",12-09-19,8000,"A"
"STK2365924","ANMBA008654",05-02-19,8000,"A"
"STK2365924","ANMBA008654",11-04-19,8000,"A"
"STK2365924","ANMBA008654",15-08-19,8000,"A"
"STK2365924","ANMBA008654",12-03-19,0,"A"
"STK2365924","ANMBA008654",14-03-19,4699.04,"A"
"STK2365924","ANMBA008654",11-06-19,8000,"A"
"STK2365924","ANMBA008654",16-10-19,7951.87,"A"
"STK2365924","ANMBA008654",21-11-19,7915.19,"A"
"STK2359117","ANMBA008678",20-07-17,6350,"A"
"STK2359117","ANMBA008678",20-04-17,6350,"A"
"STK2359117","ANMBA008678",22-05-17,6350,"A"
"STK2359117","ANMBA008678",21-06-17,6300,"A"
"STK2359117","ANMBA008678",09-09-17,6283.18,"A"
"STK2359117","ANMBA008678",20-02-17,6350,"A"
"STK2359117","ANMBA008678",19-11-18,6008.92,"A"
"STK2359117","ANMBA008678",19-01-17,3759.96,"A"
"STK2359117","ANMBA008678",11-12-17,6265.14,"A"
"STK2359117","ANMBA008678",19-02-18,0,"A"
"STK2359117","ANMBA008678",15-01-18,6242.61,"A"
"STK2359117","ANMBA008678",11-10-17,6278.41,"A"
"STK2359117","ANMBA008678",18-04-18,6105.25,"A"
"STK2359117","ANMBA008678",11-06-18,6156.09,"A"
"STK2359117","ANMBA008678",21-05-18,5603.14,"A"
"STK2359117","ANMBA008678",19-03-18,6322.41,"A"
"STK2359117","ANMBA008678",13-08-18,6140.32,"A"
"STK2359117","ANMBA008678",12-09-18,6118.24,"A"
"STK2359117","ANMBA008678",22-10-18,5579.36,"A"
"STK2359117","ANMBA008678",17-12-18,84641.88,"A"
"STK2359117","ANMBA008678",03-01-19,13586.09,"A"
"STK2359530","ANMBA008708",15-02-17,8100,"A"
"STK2359530","ANMBA008708",11-03-17,8100,"A"
"STK2359530","ANMBA008708",25-09-17,8651.05,"A"
"STK2359530","ANMBA008708",14-07-17,7180.83,"A"
"STK2359530","ANMBA008708",12-04-17,6000,"A"
"STK2359530","ANMBA008708",03-08-17,8980.8,"A"
"STK2359530","ANMBA008708",12-12-17,111583.38,"A"
"STK2359530","ANMBA008708",29-11-17,1600,"A"
"STK2359530","ANMBA008708",29-11-17,8196.72,"A"
"STK2359530","ANMBA008708",17-10-17,4993.44,"A"
"STK2359530","ANMBA008708",16-10-17,10713.42,"A"
"STK2346923","ANMBA008760",24-03-17,9350,"A"
"STK2346923","ANMBA008760",19-04-17,9500,"A"
"STK2346923","ANMBA008760",01-06-17,159228.97,"A"
"STK2346923","ANMBA008760",23-02-17,9350,"A"
"STK2346923","ANMBA008760",24-01-17,9826.83,"A"
"STK1004543","ANMBA008784",21-03-17,6800,"A"
"STK1004543","ANMBA008784",20-04-17,6800,"A"
"STK1004543","ANMBA008784",23-06-17,6660.58,"A"
"STK1004543","ANMBA008784",22-02-17,6800,"A"
"STK1004543","ANMBA008784",01-09-17,7737.53,"A"
"STK1004543","ANMBA008784",01-08-17,3950.3,"A"
"STK2299177","ANMBA008869",23-02-17,7999.77,"A"
"STK2299177","ANMBA008869",08-08-17,8767.71,"A"
"STK2068419","ANMBA008883",21-02-17,6100,"A"
"STK2068419","ANMBA008883",07-06-18,18317.12,"A"
"STK2068419","ANMBA008883",16-08-19,8253.4,"A"
"STK2068419","ANMBA008883",21-10-19,12085.79,"A"
"STK2361977","ANMBA008913",24-04-17,6200,"A"
"STK2361977","ANMBA008913",28-07-17,6297.37,"A"
"STK2378262","ANMBA008920",03-02-20,8223.67,"A"
"STK1004543","ANMBA008784",30-12-17,8904.99,"A"
"STK1004543","ANMBA008784",11-04-18,9506.29,"A"
"STK1004543","ANMBA008784",28-02-18,13326.33,"A"
"STK1004543","ANMBA008784",04-07-18,11326.61,"A"
"STK1004543","ANMBA008784",15-10-18,20894.39,"A"
"STK1004543","ANMBA008784",28-01-19,736.39,"A"
"STK1004543","ANMBA008784",18-01-19,37148.52,"A"
"STK2299177","ANMBA008869",27-03-17,7946.02,"A"
"STK2299177","ANMBA008869",20-05-17,15911.67,"A"
"STK2299177","ANMBA008869",11-08-17,14971.38,"A"
"STK2299177","ANMBA008869",14-11-17,13100,"A"
"STK2299177","ANMBA008869",07-11-17,978.58,"A"
"STK2299177","ANMBA008869",21-10-17,15127.12,"A"
"STK2299177","ANMBA008869",01-02-18,6621.74,"A"
"STK2299177","ANMBA008869",06-04-18,7907.86,"A"
"STK2299177","ANMBA008869",13-05-19,0,"A"
"STK2299177","ANMBA008869",17-07-18,10399.07,"A"
"STK2299177","ANMBA008869",21-12-18,16377.11,"A"
"STK2299177","ANMBA008869",24-08-18,20265.72,"A"
"STK2299177","ANMBA008869",21-06-19,30867.07,"A"
"STK2299177","ANMBA008869",22-01-19,61649.18,"A"
"STK2068419","ANMBA008883",13-01-20,14859.85,"A"
"STK2068419","ANMBA008883",06-02-20,2923.49,"A"
"STK2068419","ANMBA008883",20-04-20,6534.38,"A"
"STK2068419","ANMBA008883",25-04-17,6100,"A"
"STK2068419","ANMBA008883",30-09-17,6019.11,"A"
"STK2068419","ANMBA008883",22-03-17,6100,"A"
"STK2068419","ANMBA008883",23-05-17,6100,"A"
"STK2068419","ANMBA008883",27-06-17,6043.95,"A"
"STK2068419","ANMBA008883",29-08-17,6126.66,"A"
"STK2068419","ANMBA008883",31-07-17,6011.36,"A"
"STK2068419","ANMBA008883",19-11-18,6067.32,"A"
"STK2068419","ANMBA008883",23-10-17,30000,"A"
"STK2068419","ANMBA008883",09-03-18,6539.78,"A"
"STK2068419","ANMBA008883",15-05-19,11948,"A"
"STK2068419","ANMBA008883",11-07-18,6010,"A"
"STK2068419","ANMBA008883",05-09-18,6070.53,"A"
"STK2068419","ANMBA008883",12-09-19,6309.1,"A"
"STK2068419","ANMBA008883",15-10-18,6097.26,"A"
"STK2068419","ANMBA008883",07-12-18,6082.16,"A"
"STK2068419","ANMBA008883",20-08-19,8446.06,"A"
"STK2068419","ANMBA008883",18-02-19,13770.68,"A"
"STK2361977","ANMBA008913",28-06-17,6100,"A"
"STK2361977","ANMBA008913",26-09-17,11088.13,"A"
"STK2361977","ANMBA008913",23-03-17,6200,"A"
"STK2361977","ANMBA008913",27-05-17,6200,"A"
"STK2361977","ANMBA008913",22-02-17,6200,"A"
"STK2361977","ANMBA008913",20-11-17,85392,"A"
"STK2361977","ANMBA008913",07-11-17,7497.28,"A"
"STK2378262","ANMBA008920",29-05-20,23091.68,"A"
"STK2378262","ANMBA008920",26-12-17,9672.26,"A"
"STK2378262","ANMBA008920",11-11-17,13170.08,"A"
"STK2378256","ANMBA008937",24-03-18,0,"A"
"STK2324218","ANMBA008944",27-04-17,4650,"A"
"STK2324218","ANMBA008944",28-07-17,4650,"A"
"STK2324218","ANMBA008944",29-01-18,4600,"A"
"STK2324218","ANMBA008944",01-05-18,0,"A"
"STK2324218","ANMBA008944",24-12-18,4700,"A"
"STK2378262","ANMBA008920",20-03-17,8914.6,"A"
"STK2378262","ANMBA008920",21-04-17,8197.18,"A"
"STK2378262","ANMBA008920",26-09-17,8436.07,"A"
"STK2378262","ANMBA008920",02-06-17,9198.02,"A"
"STK2378262","ANMBA008920",27-06-17,8337.41,"A"
"STK2378262","ANMBA008920",20-02-17,6823.98,"A"
"STK2378262","ANMBA008920",31-07-17,8744.66,"A"
"STK2378262","ANMBA008920",28-11-17,9587.32,"A"
"STK2378262","ANMBA008920",29-01-18,5420.71,"A"
"STK2378262","ANMBA008920",22-01-18,24759.34,"A"
"STK2378262","ANMBA008920",11-06-18,9744.14,"A"
"STK2378262","ANMBA008920",28-02-18,10800,"A"
"STK2378262","ANMBA008920",13-07-19,43520,"A"
"STK2378262","ANMBA008920",13-07-19,49200,"A"
"STK2378262","ANMBA008920",18-09-19,8814.38,"A"
"STK2378262","ANMBA008920",02-01-19,370.5,"A"
"STK2378262","ANMBA008920",29-10-19,9633.87,"A"
"STK2378262","ANMBA008920",07-02-19,7637.41,"A"
"STK2378262","ANMBA008920",23-03-19,14477.64,"A"
"STK2378262","ANMBA008920",04-06-19,2156.75,"A"
"STK2378262","ANMBA008920",10-12-19,7832.33,"A"
"STK2378256","ANMBA008937",23-01-20,0,"A"
"STK2378256","ANMBA008937",20-02-20,21037.9,"A"
"STK2378256","ANMBA008937",25-03-17,10850,"A"
"STK2378256","ANMBA008937",23-09-17,10850,"A"
"STK2378256","ANMBA008937",19-05-17,10900,"A"
"STK2378256","ANMBA008937",21-06-17,10850,"A"
"STK2378256","ANMBA008937",21-02-17,10850,"A"
"STK2378256","ANMBA008937",12-04-17,10850,"A"
"STK2378256","ANMBA008937",21-08-17,21467.36,"A"
"STK2378256","ANMBA008937",19-11-18,11655.89,"A"
"STK2378256","ANMBA008937",24-11-17,10850,"A"
"STK2378256","ANMBA008937",30-10-17,10806.12,"A"
"STK2378256","ANMBA008937",29-12-17,10820.65,"A"
"STK2378256","ANMBA008937",23-05-18,7862.01,"A"
"STK2378256","ANMBA008937",27-03-18,5422.53,"A"
"STK2378256","ANMBA008937",26-04-18,7818.69,"A"
"STK2378256","ANMBA008937",10-08-18,9162.8,"A"
"STK2378256","ANMBA008937",22-09-18,14795.34,"A"
"STK2378256","ANMBA008937",21-07-18,10704.94,"A"
"STK2378256","ANMBA008937",11-09-18,8929.63,"A"
"STK2378256","ANMBA008937",10-07-18,18511.2,"A"
"STK2378256","ANMBA008937",30-06-18,7130.79,"A"
"STK2378256","ANMBA008937",13-07-19,67593,"A"
"STK2378256","ANMBA008937",19-10-18,9247.01,"A"
"STK2378256","ANMBA008937",28-08-19,9935.62,"A"
"STK2378256","ANMBA008937",23-11-18,11000,"A"
"STK2378256","ANMBA008937",18-04-19,0,"A"
"STK2378256","ANMBA008937",23-10-19,10000,"A"
"STK2378256","ANMBA008937",16-01-19,9726.52,"A"
"STK2378256","ANMBA008937",22-11-19,10000,"A"
"STK2378256","ANMBA008937",23-09-19,10000,"A"
"STK2378256","ANMBA008937",24-12-19,10000,"A"
"STK2324218","ANMBA008944",01-06-20,4525.72,"A"
"STK2324218","ANMBA008944",30-01-20,0,"A"
"STK2324218","ANMBA008944",12-02-20,0,"A"
"STK2324218","ANMBA008944",25-02-20,1756.79,"A"
"STK2324218","ANMBA008944",27-03-17,4650,"A"
"STK2324218","ANMBA008944",29-09-17,4650,"A"
"STK2324218","ANMBA008944",29-05-17,4650,"A"
"STK2324218","ANMBA008944",28-06-17,4650,"A"
"STK2324218","ANMBA008944",27-01-17,4650,"A"
"STK2324218","ANMBA008944",27-02-17,4650,"A"
"STK2324218","ANMBA008944",29-08-17,5000,"A"
"STK2324218","ANMBA008944",30-11-17,4650,"A"
"STK2324218","ANMBA008944",30-10-17,4650,"A"
"STK2324218","ANMBA008944",29-12-17,10000,"A"
"STK2324218","ANMBA008944",01-06-18,3929.68,"A"
"STK2324218","ANMBA008944",28-02-18,4650,"A"
"STK2324218","ANMBA008944",30-03-18,0,"A"
"STK2324218","ANMBA008944",02-08-18,4573.8,"A"
"STK2324218","ANMBA008944",21-09-18,4700,"A"
"STK2324218","ANMBA008944",04-07-18,4569.37,"A"
"STK2324218","ANMBA008944",26-10-18,3964.02,"A"
"STK2324218","ANMBA008944",03-09-18,4566.56,"A"
"STK2324218","ANMBA008944",24-04-19,6805.83,"A"
"STK2324218","ANMBA008944",07-05-19,29958.14,"A"
"STK2324218","ANMBA008944",26-08-19,2000,"A"
"STK2324218","ANMBA008944",12-12-19,3000,"A"
"STK2324218","ANMBA008944",29-11-19,2984.2,"A"
"STK2324218","ANMBA008944",26-11-18,5234.59,"A"
"STK2324218","ANMBA008944",26-02-19,4663.3,"A"
"STK2324218","ANMBA008944",25-01-19,4600,"A"
"STK2324218","ANMBA008944",22-03-19,0,"A"
"STK2324218","ANMBA008944",29-11-19,10,"A"
"STK1479915","ANMBA008975",03-01-20,3538.27,"A"
"STK1479915","ANMBA008975",03-05-17,5995.63,"A"
"STK1479915","ANMBA008975",22-02-17,6100,"A"
"STK1479915","ANMBA008975",28-07-17,6035.75,"A"
"STK1479915","ANMBA008975",07-12-18,4444.93,"A"
"STK2380633","ANMBA008999",19-07-17,12000,"A"
"STK2380633","ANMBA008999",19-06-17,12000,"A"
"STK2379677","ANMBA009019",09-02-17,158299.55,"A"
"STK2379814","ANMBA009064",10-03-17,9694.68,"A"
"STK2379814","ANMBA009064",19-06-17,9684.28,"A"
"STK2379814","ANMBA009064",12-01-18,19336.28,"A"
"STK2379814","ANMBA009064",09-04-18,9672.77,"A"
"STK2379814","ANMBA009064",29-03-18,0,"A"
"STK2379814","ANMBA009064",17-08-18,9660.18,"A"
"STK2384004","ANMBA009101",23-02-17,14620,"A"
"STK2384004","ANMBA009101",29-01-18,13722.2,"A"
"STK1479915","ANMBA008975",19-07-17,5867.69,"A"
"STK1479915","ANMBA008975",19-07-17,150,"A"
"STK1479915","ANMBA008975",28-03-17,5976.39,"A"
"STK1479915","ANMBA008975",26-09-17,7006.63,"A"
"STK1479915","ANMBA008975",03-05-17,50,"A"
"STK1479915","ANMBA008975",29-05-17,6027.92,"A"
"STK1479915","ANMBA008975",28-11-17,5881.03,"A"
"STK1479915","ANMBA008975",06-11-17,6079.35,"A"
"STK1479915","ANMBA008975",07-02-18,6078.39,"A"
"STK1479915","ANMBA008975",31-12-17,5876.81,"A"
"STK1479915","ANMBA008975",15-06-18,5860,"A"
"STK1479915","ANMBA008975",19-03-18,5994.48,"A"
"STK1479915","ANMBA008975",11-05-18,8200,"A"
"STK1479915","ANMBA008975",11-05-18,16382.6,"A"
"STK1479915","ANMBA008975",01-10-18,0,"A"
"STK1479915","ANMBA008975",26-07-19,28750,"A"
"STK1479915","ANMBA008975",23-03-19,14000,"A"
"STK1479915","ANMBA008975",01-10-19,3378.45,"A"
"STK2380633","ANMBA008999",20-04-17,12000,"A"
"STK2380633","ANMBA008999",22-03-17,12000,"A"
"STK2380633","ANMBA008999",23-05-17,12000,"A"
"STK2380633","ANMBA008999",23-02-17,12000,"A"
"STK2380633","ANMBA008999",21-11-18,28758.56,"A"
"STK2380633","ANMBA008999",21-08-17,12000,"A"
"STK2380633","ANMBA008999",13-12-17,11520.76,"A"
"STK2380633","ANMBA008999",23-01-18,25561.59,"A"
"STK2380633","ANMBA008999",30-10-17,22306.94,"A"
"STK2380633","ANMBA008999",29-01-18,16215.8,"A"
"STK2380633","ANMBA008999",23-05-18,12000,"A"
"STK2380633","ANMBA008999",14-06-18,12000,"A"
"STK2380633","ANMBA008999",26-02-18,0,"A"
"STK2380633","ANMBA008999",02-04-18,4531.4,"A"
"STK2380633","ANMBA008999",10-05-18,15773.45,"A"
"STK2380633","ANMBA008999",25-09-18,12000,"A"
"STK2380633","ANMBA008999",20-07-18,12000,"A"
"STK2380633","ANMBA008999",17-12-18,38000,"A"
"STK2380633","ANMBA008999",21-08-18,12000,"A"
"STK2380633","ANMBA008999",13-12-18,125080,"A"
"STK2379814","ANMBA009064",14-07-17,9700,"A"
"STK2379814","ANMBA009064",18-04-17,9647.19,"A"
"STK2379814","ANMBA009064",21-09-17,9708.31,"A"
"STK2379814","ANMBA009064",19-05-17,9684.09,"A"
"STK2379814","ANMBA009064",18-08-17,9597.69,"A"
"STK2379814","ANMBA009064",17-11-17,9659.9,"A"
"STK2379814","ANMBA009064",23-10-17,9633.23,"A"
