"BORROWER_ID","CONTRACT_NO","BILL_DATE","TRANSACTION_AMOUNT","PAYMENT_DUE_DATE"
"STK2372039","KTMBA008920",25-02-17,5664,02-03-17
"STK2372039","KTMBA008920",25-08-17,5664,30-08-17
"STK2372039","KTMBA008920",25-12-17,5664,30-12-17
"STK2372039","KTMBA008920",25-07-17,5664,30-07-17
"STK2372039","KTMBA008920",25-11-17,5664,30-11-17
"STK2372039","KTMBA008920",25-02-18,5664,02-03-18
"STK2372039","KTMBA008920",25-10-17,5664,30-10-17
"STK2372039","KTMBA008920",25-01-18,5664,30-01-18
"STK2372039","KTMBA008920",25-03-18,5664,30-03-18
"STK2372039","KTMBA008920",25-05-18,5664,30-05-18
"STK2372039","KTMBA008920",25-04-18,5664,30-04-18
"STK2372039","KTMBA008920",25-09-18,5664,30-09-18
"STK2372039","KTMBA008920",25-07-18,5664,30-07-18
"STK2372039","KTMBA008920",25-06-18,5664,30-06-18
"STK2372039","KTMBA008920",25-10-18,5664,30-10-18
"STK2372039","KTMBA008920",25-12-18,5664,30-12-18
"STK2372039","KTMBA008920",25-08-18,5664,30-08-18
"STK2372039","KTMBA008920",25-11-18,5664,30-11-18
"STK2372039","KTMBA008920",25-06-19,5664,30-06-19
"STK2372039","KTMBA008920",25-08-19,5664,30-08-19
"STK2372039","KTMBA008920",25-02-19,5664,02-03-19
"STK2372039","KTMBA008920",25-10-19,5664,30-10-19
"STK2372039","KTMBA008920",25-01-19,5664,30-01-19
"STK2372039","KTMBA008920",25-07-19,5664,30-07-19
"STK2372039","KTMBA008920",25-03-19,5664,30-03-19
"STK2372039","KTMBA008920",25-05-19,5664,30-05-19
"STK2372039","KTMBA008920",25-11-19,5664,30-11-19
"STK2372039","KTMBA008920",25-09-19,5664,30-09-19
"STK2370268","AWMBA006827",20-03-17,4029,25-03-17
"STK2370268","AWMBA006827",20-07-17,4029,25-07-17
"STK2370268","AWMBA006827",20-04-17,4029,25-04-17
"STK2370268","AWMBA006827",20-09-17,4029,25-09-17
"STK2370268","AWMBA006827",20-05-17,4029,25-05-17
"STK2370268","AWMBA006827",20-02-17,4029,25-02-17
"STK2370268","AWMBA006827",20-06-17,4029,25-06-17
"STK2370268","AWMBA006827",20-08-17,4029,25-08-17
"STK2370268","AWMBA006827",20-12-17,4029,25-12-17
"STK2370268","AWMBA006827",20-11-17,4029,25-11-17
"STK2370268","AWMBA006827",20-02-18,4029,25-02-18
"STK2370268","AWMBA006827",20-01-18,4029,25-01-18
"STK2370268","AWMBA006827",20-10-17,4029,25-10-17
"STK2370268","AWMBA006827",20-04-18,4029,25-04-18
"STK2370268","AWMBA006827",20-06-18,4029,25-06-18
"STK2370268","AWMBA006827",20-03-18,4029,25-03-18
"STK2370268","AWMBA006827",20-05-18,4029,25-05-18
"STK2370268","AWMBA006827",20-09-18,4029,25-09-18
"STK2370268","AWMBA006827",20-07-18,4029,25-07-18
"STK2370268","AWMBA006827",20-08-18,4029,25-08-18
"STK1004543","ANMBA008784",20-03-17,6773,25-03-17
"STK1004543","ANMBA008784",20-07-17,6773,25-07-17
"STK1004543","ANMBA008784",20-04-17,6773,25-04-17
"STK1004543","ANMBA008784",20-09-17,6773,25-09-17
"STK1004543","ANMBA008784",20-05-17,6773,25-05-17
"STK1004543","ANMBA008784",20-02-17,6773,25-02-17
"STK1004543","ANMBA008784",20-11-18,6773,25-11-18
"STK1004543","ANMBA008784",20-06-17,6773,25-06-17
"STK1004543","ANMBA008784",20-12-17,6773,25-12-17
"STK1004543","ANMBA008784",20-08-17,6773,25-08-17
"STK1004543","ANMBA008784",20-11-17,6773,25-11-17
"STK1004543","ANMBA008784",20-01-18,6773,25-01-18
"STK1004543","ANMBA008784",20-02-18,6773,25-02-18
"STK1004543","ANMBA008784",20-10-17,6773,25-10-17
"STK1004543","ANMBA008784",20-04-18,6773,25-04-18
"STK1004543","ANMBA008784",20-06-18,6773,25-06-18
"STK1004543","ANMBA008784",20-03-18,6773,25-03-18
"STK1004543","ANMBA008784",20-05-18,6773,25-05-18
"STK1004543","ANMBA008784",20-09-18,6773,25-09-18
"STK1004543","ANMBA008784",20-07-18,6773,25-07-18
"STK1004543","ANMBA008784",20-10-18,6773,25-10-18
"STK1004543","ANMBA008784",20-12-18,6773,25-12-18
"STK1004543","ANMBA008784",20-08-18,6773,25-08-18
"STK1004543","ANMBA008784",20-01-19,6773,25-01-19
"STK2374726","WPMBA007015",18-03-17,9354,23-03-17
"STK2374726","WPMBA007015",18-07-17,9354,23-07-17
"STK2374726","WPMBA007015",18-04-17,9354,23-04-17
"STK2374726","WPMBA007015",18-05-17,9354,23-05-17
"STK2374726","WPMBA007015",18-09-17,9354,23-09-17
"STK2374726","WPMBA007015",18-02-17,9354,23-02-17
"STK2374726","WPMBA007015",18-06-17,9354,23-06-17
"STK2374726","WPMBA007015",18-08-17,9354,23-08-17
"STK2374726","WPMBA007015",18-11-17,9354,23-11-17
"STK2374726","WPMBA007015",18-10-17,9354,23-10-17
"STK1413152","KNMBA012785",19-03-17,14831,24-03-17
"STK1413152","KNMBA012785",19-07-17,14831,24-07-17
"STK1413152","KNMBA012785",19-04-17,14831,24-04-17
"STK1413152","KNMBA012785",19-09-17,14831,24-09-17
"STK1413152","KNMBA012785",19-05-17,14831,24-05-17
"STK1413152","KNMBA012785",19-02-17,14831,24-02-17
"STK1413152","KNMBA012785",19-06-17,14831,24-06-17
"STK1413152","KNMBA012785",19-08-17,14831,24-08-17
"STK1413152","KNMBA012785",19-12-17,14831,24-12-17
"STK1413152","KNMBA012785",19-11-17,14831,24-11-17
"STK1413152","KNMBA012785",19-10-17,14831,24-10-17
"STK2367380","POMBA010176",09-02-17,8378,14-02-17
"STK2367380","POMBA010176",09-07-17,8378,14-07-17
"STK2367380","POMBA010176",09-03-17,8378,14-03-17
"STK2367380","POMBA010176",09-05-17,8378,14-05-17
"STK2367380","POMBA010176",09-06-17,8378,14-06-17
"STK2367380","POMBA010176",09-09-17,8378,14-09-17
"STK2367380","POMBA010176",09-04-17,8378,14-04-17
"STK2367380","POMBA010176",09-08-17,8378,14-08-17
"STK2367380","POMBA010176",09-12-17,8378,14-12-17
"STK2367380","POMBA010176",09-11-17,8378,14-11-17
"STK2367380","POMBA010176",09-01-18,8378,14-01-18
"STK2367380","POMBA010176",09-02-18,8378,14-02-18
"STK2367380","POMBA010176",09-10-17,8378,14-10-17
"STK2367380","POMBA010176",09-06-18,8378,14-06-18
"STK2367380","POMBA010176",09-04-18,8378,14-04-18
"STK2367380","POMBA010176",09-03-18,8378,14-03-18
"STK2367380","POMBA010176",09-05-18,8378,14-05-18
"STK2367657","MHMBA009439",06-02-17,7027,11-02-17
"STK2367657","MHMBA009439",06-07-17,7027,11-07-17
"STK2367657","MHMBA009439",06-05-17,7027,11-05-17
"STK2367657","MHMBA009439",06-06-17,7027,11-06-17
"STK2367657","MHMBA009439",06-09-17,7027,11-09-17
"STK2367657","MHMBA009439",06-03-17,7027,11-03-17
"STK2367657","MHMBA009439",06-04-17,7027,11-04-17
"STK2367657","MHMBA009439",06-08-17,7027,11-08-17
"STK2367657","MHMBA009439",06-11-18,7027,11-11-18
"STK2367657","MHMBA009439",06-12-17,7027,11-12-17
"STK2367657","MHMBA009439",06-11-17,7027,11-11-17
"STK2367657","MHMBA009439",06-01-18,7027,11-01-18
"STK2367657","MHMBA009439",06-02-18,7027,11-02-18
"STK2367657","MHMBA009439",06-10-17,7027,11-10-17
"STK2367657","MHMBA009439",06-06-18,7027,11-06-18
"STK2367657","MHMBA009439",06-04-18,7027,11-04-18
"STK2367657","MHMBA009439",06-03-18,7027,11-03-18
"STK2367657","MHMBA009439",06-05-18,7027,11-05-18
"STK2367657","MHMBA009439",06-08-18,7027,11-08-18
"STK2367657","MHMBA009439",06-07-18,7027,11-07-18
"STK2367657","MHMBA009439",06-09-18,7027,11-09-18
"STK2367657","MHMBA009439",06-10-18,7027,11-10-18
"STK2367657","MHMBA009439",06-07-19,7027,11-07-19
"STK2367657","MHMBA009439",06-05-19,7027,11-05-19
"STK2367657","MHMBA009439",06-09-19,7027,11-09-19
"STK2367657","MHMBA009439",06-12-19,7027,11-12-19
"STK2367657","MHMBA009439",06-01-19,7027,11-01-19
"STK2367657","MHMBA009439",06-02-19,7027,11-02-19
"STK2367657","MHMBA009439",06-12-18,7027,11-12-18
"STK2367657","MHMBA009439",06-08-19,7027,11-08-19
"STK2367657","MHMBA009439",06-04-19,7027,11-04-19
"STK2367657","MHMBA009439",06-03-19,7027,11-03-19
"STK2367657","MHMBA009439",06-06-19,7027,11-06-19
"STK2367657","MHMBA009439",06-11-19,7027,11-11-19
"STK2367657","MHMBA009439",06-10-19,7027,11-10-19
"STK2361460","WLMBA006391",25-01-20,13321,30-01-20
"STK2361460","WLMBA006391",25-02-20,13321,01-03-20
"STK2361460","WLMBA006391",25-12-19,13321,30-12-19
"STK2361460","WLMBA006391",25-03-17,13321,30-03-17
"STK2361460","WLMBA006391",25-04-17,13321,30-04-17
"STK2361460","WLMBA006391",25-05-17,13321,30-05-17
"STK2361460","WLMBA006391",25-09-17,13321,30-09-17
"STK2361460","WLMBA006391",25-06-17,13321,30-06-17
"STK2361460","WLMBA006391",25-02-17,13321,02-03-17
"STK2361460","WLMBA006391",25-08-17,13321,30-08-17
"STK2361460","WLMBA006391",25-12-17,13321,30-12-17
"STK2361460","WLMBA006391",25-07-17,13321,30-07-17
"STK2361460","WLMBA006391",25-11-17,13321,30-11-17
"STK2361460","WLMBA006391",25-10-17,13321,30-10-17
"STK2361460","WLMBA006391",25-01-18,13321,30-01-18
"STK2361460","WLMBA006391",25-03-18,13321,30-03-18
"STK2361460","WLMBA006391",25-05-18,13321,30-05-18
"STK2361460","WLMBA006391",25-02-18,13321,02-03-18
"STK2361460","WLMBA006391",25-04-18,13321,30-04-18
"STK2361460","WLMBA006391",25-09-18,13321,30-09-18
"STK2361460","WLMBA006391",25-07-18,13321,30-07-18
"STK2361460","WLMBA006391",25-06-18,13321,30-06-18
"STK2361460","WLMBA006391",25-12-18,13321,30-12-18
"STK2361460","WLMBA006391",25-10-18,13321,30-10-18
"STK2361460","WLMBA006391",25-08-18,13321,30-08-18
"STK2361460","WLMBA006391",25-11-18,13321,30-11-18
"STK2361460","WLMBA006391",25-06-19,13321,30-06-19
"STK2361460","WLMBA006391",25-08-19,13321,30-08-19
"STK2361460","WLMBA006391",25-10-19,13321,30-10-19
"STK2361460","WLMBA006391",25-02-19,13321,02-03-19
"STK2361460","WLMBA006391",25-01-19,13321,30-01-19
"STK2361460","WLMBA006391",25-07-19,13321,30-07-19
"STK2361460","WLMBA006391",25-03-19,13321,30-03-19
"STK2361460","WLMBA006391",25-05-19,13321,30-05-19
"STK2361460","WLMBA006391",25-11-19,13321,30-11-19
"STK2361460","WLMBA006391",25-09-19,13321,30-09-19
"STK2365293","ARMBA012253",02-07-17,6837,07-07-17
"STK2365293","ARMBA012253",02-04-17,6837,07-04-17
"STK2365293","ARMBA012253",02-05-17,6837,07-05-17
"STK2365293","ARMBA012253",02-10-17,6837,07-10-17
"STK2365293","ARMBA012253",02-06-17,6837,07-06-17
"STK2365293","ARMBA012253",02-02-17,6837,07-02-17
"STK2365293","ARMBA012253",02-09-17,6837,07-09-17
"STK2365293","ARMBA012253",02-03-17,6837,07-03-17
"STK2365293","ARMBA012253",02-08-17,6837,07-08-17
"STK2365293","ARMBA012253",02-12-17,6837,07-12-17
"STK2365293","ARMBA012253",02-11-17,6837,07-11-17
"STK2365293","ARMBA012253",02-01-18,6837,07-01-18
"STK2365293","ARMBA012253",02-02-18,6837,07-02-18
"STK2365293","ARMBA012253",02-06-18,6837,07-06-18
"STK2365293","ARMBA012253",02-03-18,6837,07-03-18
"STK2365293","ARMBA012253",02-04-18,6837,07-04-18
"STK2365293","ARMBA012253",02-05-18,6837,07-05-18
"STK2365293","ARMBA012253",02-08-18,6837,07-08-18
"STK2365293","ARMBA012253",02-11-18,6837,07-11-18
"STK2365293","ARMBA012253",02-07-18,6837,07-07-18
"STK2365293","ARMBA012253",02-01-19,6837,07-01-19
"STK2365293","ARMBA012253",02-09-18,6837,07-09-18
"STK2365293","ARMBA012253",02-10-18,6837,07-10-18
"STK2365293","ARMBA012253",02-07-19,6837,07-07-19
"STK2365293","ARMBA012253",02-02-19,6837,07-02-19
"STK2365293","ARMBA012253",02-05-19,6837,07-05-19
"STK2365293","ARMBA012253",02-12-18,6837,07-12-18
"STK2365293","ARMBA012253",02-03-19,6837,07-03-19
"STK2365293","ARMBA012253",02-04-19,6837,07-04-19
"STK2365293","ARMBA012253",02-06-19,6837,07-06-19
"STK2376165","NTMBA008128",20-03-17,10446,25-03-17
"STK2376165","NTMBA008128",20-04-17,10446,25-04-17
"STK2376165","NTMBA008128",20-09-17,10446,25-09-17
"STK2376165","NTMBA008128",20-07-17,10446,25-07-17
"STK2376165","NTMBA008128",20-05-17,10446,25-05-17
"STK2376165","NTMBA008128",20-02-17,10446,25-02-17
"STK2376165","NTMBA008128",20-11-18,10446,25-11-18
"STK2376165","NTMBA008128",20-06-17,10446,25-06-17
"STK2376165","NTMBA008128",20-08-17,10446,25-08-17
"STK2376165","NTMBA008128",20-12-17,10446,25-12-17
"STK2376165","NTMBA008128",20-11-17,10446,25-11-17
