date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over,t1_map1_wr,t1_map2_wr,t1_map3_wr,t2_map1_wr,t2_map2_wr,t2_map3_wr
2019-09-16,Heretics,fnatic,0,2336152,4827,3,123412,Train,Overpass,0.0,Vertigo,Nuke,0.0,Dust2,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,GamerLegion,CR4ZY,1,2336015,4847,3,123412,Nuke,Dust2,0.0,Overpass,Train,0.0,Inferno,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,Virtus.pro,AVANGAR,1,2336151,4827,3,123412,Overpass,Train,0.0,Nuke,Vertigo,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,Espada,NewBALLS,1,2336147,4891,3,123412,Inferno,Nuke,0.0,Dust2,Overpass,0.0,Vertigo,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,Ambush,forZe,1,2336153,4827,3,123412,Nuke,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,ATK,Sharks,0,2336039,4848,3,123412,Nuke,Mirage,0.0,Overpass,Inferno,0.0,Dust2,Train,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,Heroic,Japaleno,1,2336154,4827,3,123412,Train,Dust2,0.0,Nuke,Vertigo,0.0,Mirage,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,pro100,NewBALLS,0,2336169,4891,3,123412,Vertigo,Nuke,0.0,Inferno,Dust2,0.0,Overpass,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,Sharks,eUnited,1,2336040,4848,3,123412,Overpass,Dust2,0.0,Train,Inferno,0.0,Vertigo,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,BIG,Gambit Youngsters,0,2336170,4826,3,123412,Vertigo,Overpass,0.0,Nuke,Inferno,0.0,Dust2,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,FATE,Bpro,1,2336082,4890,3,123412,Nuke,Dust2,0.0,Vertigo,Mirage,0.0,Inferno,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,PC419,Genuine,1,2336084,4886,3,123412,Train,Overpass,0.0,Vertigo,Dust2,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,heX,New Identity,1,2336127,4873,3,123412,Inferno,Train,0.0,Vertigo,Mirage,0.0,Nuke,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,Salamander,BLUEJAYS,1,2336145,4896,3,123412,Dust2,Inferno,0.0,Overpass,Vertigo,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Mythic,Rap Gang,1,2336074,4829,3,123412,Nuke,Dust2,0.0,Vertigo,Inferno,0.0,Overpass,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Lucid Dream,Maple,1,2336080,4805,3,123412,Overpass,Inferno,0.0,Vertigo,Dust2,0.0,Nuke,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Ignis,Absolute,0,2336079,4894,3,123412,Mirage,Vertigo,0.0,Nuke,Dust2,0.0,Train,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,New Identity,Oceanus,0,2336075,4829,3,123412,Vertigo,Nuke,0.0,Inferno,Dust2,0.0,Overpass,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,RBG,Oceanus,1,2336069,4829,3,123412,Vertigo,Train,0.0,Inferno,Dust2,0.0,Overpass,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Riot Squad,Bushido Boyz,0,2336048,4829,3,123412,Nuke,Overpass,0.0,Vertigo,Inferno,0.0,Train,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,LiViD,Mythic,0,2336070,4829,3,123412,Vertigo,Dust2,0.0,Nuke,Inferno,0.0,Mirage,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,TeamOne,Divine,1,2336068,4829,3,123412,Vertigo,Inferno,0.0,Train,Dust2,0.0,Overpass,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Rap Gang,The Quest,0,2336067,4829,3,123412,Dust2,Overpass,0.0,Train,Mirage,0.0,Nuke,Vertigo,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Playing Ducks,expert,1,2335687,4855,3,123412,Overpass,Train,0.0,Vertigo,Dust2,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,New Identity,Big Frames,0,2336071,4829,3,123412,Vertigo,Mirage,0.0,Dust2,Train,0.0,Overpass,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Cloud9,FURIA,1,2335749,4397,3,123412,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Train,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,FURIA,CR4ZY,0,2336081,4397,3,123412,Dust2,Inferno,0.0,Overpass,Nuke,0.0,Vertigo,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,AVANGAR,forZe,1,2335494,4686,3,123412,Nuke,Mirage,0.0,Vertigo,Train,0.0,Overpass,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Unicorns of Love,ALTERNATE aTTaX,1,2335689,4855,3,123412,Mirage,Inferno,0.0,Nuke,Vertigo,0.0,Dust2,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,SJ,CR4ZY,1,2335750,4397,3,123412,Vertigo,Train,0.0,Overpass,Nuke,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Playing Ducks,Unicorns of Love,1,2335688,4855,3,123412,Overpass,Train,0.0,Mirage,Nuke,0.0,Inferno,Vertigo,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,Beyond,BTRG,1,2336054,4885,3,123412,Vertigo,Train,0.0,Overpass,Mirage,0.0,Nuke,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,New Identity,Mythic,0,2336004,4829,3,123412,Vertigo,Nuke,0.0,Mirage,Train,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Oceanus,Bushido Boyz,1,2336047,4829,3,123412,Inferno,Dust2,0.0,Train,Vertigo,0.0,Mirage,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,ATK,Riot Squad,0,2336042,4829,3,123412,Nuke,Train,0.0,Overpass,Dust2,0.0,Mirage,Vertigo,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Rap Gang,Sharks,0,2336043,4829,3,123412,Vertigo,Dust2,0.0,Overpass,Nuke,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Santos,Malvinas,0,2335997,4888,3,123412,Train,Overpass,0.0,Vertigo,Mirage,0.0,Nuke,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,ATK,TeamOne,0,2336001,4829,3,123412,Nuke,Train,0.0,Inferno,Vertigo,0.0,Overpass,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Bushido Boyz,Rap Gang,0,2336000,4829,3,123412,Train,Vertigo,0.0,Overpass,Dust2,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,RBG,LiViD,1,2336005,4829,3,123412,Mirage,Train,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Divine,Sharks,1,2336002,4829,3,123412,Train,Dust2,0.0,Overpass,Inferno,0.0,Mirage,Vertigo,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Riot Squad,The Quest,0,2336003,4829,3,123412,Nuke,Overpass,0.0,Train,Mirage,0.0,Dust2,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Envy,eUnited,1,2336006,4848,3,123412,Overpass,Mirage,0.0,Vertigo,Train,0.0,Inferno,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,New Identity,The Quest,1,2336044,4829,3,123412,Vertigo,Mirage,0.0,Train,Inferno,0.0,Dust2,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Big Frames,TeamOne,0,2336046,4829,3,123412,Mirage,Dust2,0.0,Vertigo,Inferno,0.0,Nuke,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Invictus,5POWER,1,2336028,4884,3,123412,Inferno,Vertigo,0.0,Nuke,Mirage,0.0,Train,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Movistar Riders,Se7en,0,2335948,4862,3,123412,Dust2,Mirage,0.0,Overpass,Vertigo,0.0,Nuke,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Unique,adwokacik,0,2335949,4862,3,123412,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Train,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,GamerLegion,Heroic,1,2336007,4847,3,123412,Nuke,Vertigo,0.0,Train,Dust2,0.0,Mirage,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Spirit,Heroic,1,2336033,4822,3,123412,Nuke,Vertigo,0.0,Train,Inferno,0.0,Dust2,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,LiViD,Divine,1,2336045,4829,3,123412,Vertigo,Mirage,0.0,Dust2,Overpass,0.0,Inferno,Train,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,Ambush,Espada,0,2336059,4822,3,123412,Vertigo,Nuke,0.0,Inferno,Overpass,0.0,Train,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,BTRG,Maple,1,2336029,4885,3,123412,Vertigo,Inferno,0.0,Dust2,Train,0.0,Nuke,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,AVANT,Grayhound,1,2335966,4845,3,123412,Inferno,Train,0.0,Vertigo,Dust2,0.0,Mirage,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Jade,AVANT,1,2335963,4845,3,123412,Nuke,Train,0.0,Vertigo,Inferno,0.0,Dust2,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Genuine,Chiefs,0,2335965,4845,3,123412,Dust2,Overpass,0.0,Vertigo,Train,0.0,Inferno,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Espada,Windigo,1,2335995,4822,3,123412,Inferno,Nuke,0.0,Vertigo,Overpass,0.0,Mirage,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Aristocracy,SMASH,0,2335946,4862,3,123412,Dust2,Overpass,0.0,Train,Nuke,0.0,Mirage,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Rap Gang,Big Frames,1,2335980,4829,3,123412,Dust2,Overpass,0.0,Mirage,Train,0.0,Nuke,Vertigo,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Sharks,eUnited,1,2335982,4848,3,123412,Overpass,Inferno,0.0,Vertigo,Mirage,0.0,Train,Dust2,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Oceanus,ATK,1,2335976,4829,3,123412,Inferno,Overpass,0.0,Nuke,Vertigo,0.0,Mirage,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Party Astronauts,TeamOne,1,2335979,4829,3,123412,Train,Overpass,0.0,Inferno,Nuke,0.0,Vertigo,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Monstars,ATK,0,2335984,4848,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Swole Patrol,Envy,0,2335983,4848,3,123412,Nuke,Vertigo,0.0,Overpass,Dust2,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,New Identity,Divine,0,2335978,4829,3,123412,Nuke,Inferno,0.0,Dust2,Train,0.0,Overpass,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Sharks,Mythic,0,2335974,4829,3,123412,Overpass,Inferno,0.0,Mirage,Train,0.0,Nuke,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Riot Squad,RBG,0,2335977,4829,3,123412,Overpass,Vertigo,0.0,Train,Mirage,0.0,Inferno,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Bpro,ex-Epsilon,0,2335947,4862,3,123412,Mirage,Vertigo,0.0,Overpass,Nuke,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,The Quest,LiViD,1,2335981,4829,3,123412,Train,Dust2,0.0,Vertigo,Inferno,0.0,Nuke,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,GamerLegion,BIG,1,2335990,4822,3,123412,Nuke,Mirage,0.0,Vertigo,Overpass,0.0,Inferno,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,forZe,BIG,1,2336022,4822,3,123412,Train,Dust2,0.0,Nuke,Vertigo,0.0,Mirage,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Heroic,Tricked,1,2335991,4822,3,123412,Train,Dust2,0.0,Vertigo,Inferno,0.0,Mirage,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Espada,BLUEJAYS,1,2336016,4822,3,123412,Inferno,Train,0.0,Vertigo,Overpass,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Divine,Sharks,0,2335999,4848,3,123412,Train,Dust2,0.0,Overpass,Mirage,0.0,Nuke,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Windigo,Sprout,1,2336027,4822,3,123412,Nuke,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Spirit,GamerLegion,1,2336024,4822,3,123412,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Dust2,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Heroic,Se7en,0,2336025,4822,3,123412,Train,Dust2,0.0,Vertigo,Nuke,0.0,Overpass,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Japaleno,Heretics,0,2336026,4822,3,123412,Nuke,Mirage,0.0,Overpass,Train,0.0,Inferno,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Sprout,forZe,0,2335992,4822,3,123412,Nuke,Mirage,0.0,Overpass,Vertigo,0.0,Train,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Ambush,Heretics,0,2335996,4822,3,123412,Nuke,Mirage,0.0,Train,Vertigo,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,Se7en,BLUEJAYS,0,2335994,4822,3,123412,Vertigo,Mirage,0.0,Dust2,Overpass,0.0,Inferno,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,CR4ZY,mousesports,1,2335988,4847,3,123412,Inferno,Nuke,0.0,Mirage,Vertigo,0.0,Dust2,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,ATK,Swole Patrol,1,2335998,4848,3,123412,Nuke,Train,0.0,Overpass,Vertigo,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Genuine,ORDER,1,2335912,4845,3,123412,Vertigo,Dust2,0.0,Overpass,Train,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,FATE,mousesports,1,2335927,4847,3,123412,Nuke,Vertigo,0.0,Overpass,Train,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Copenhagen Flames,HAVU,1,2335901,4862,3,123412,Dust2,Vertigo,0.0,Overpass,Train,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,catman,Bizarre,1,2335956,4845,3,123412,Nuke,Overpass,0.0,Train,Inferno,0.0,Dust2,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Jade,ORDER,0,2335917,4845,3,123412,Nuke,Vertigo,0.0,Overpass,Train,0.0,Dust2,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Chiefs,AVANT,1,2335916,4845,3,123412,Vertigo,Mirage,0.0,Train,Nuke,0.0,Dust2,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Bizarre,Chiefs,1,2335913,4845,3,123412,Dust2,Nuke,0.0,Vertigo,Overpass,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Jade,Grayhound,1,2335911,4845,3,123412,Nuke,Mirage,0.0,Vertigo,Train,0.0,Dust2,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Unicorns of Love,CR4ZY,1,2335930,4847,3,123412,Nuke,Train,0.0,Overpass,Dust2,0.0,Inferno,Mirage,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,GamerLegion,Tricked,1,2335928,4847,3,123412,Nuke,Overpass,0.0,Inferno,Vertigo,0.0,Dust2,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Genuine,Grayhound,1,2335915,4845,3,123412,Dust2,Mirage,0.0,Vertigo,Train,0.0,Inferno,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Heretics,PACT,0,2335902,4862,3,123412,Train,Vertigo,0.0,Overpass,Mirage,0.0,Dust2,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Divine,Envy,1,2335955,4848,3,123412,Train,Dust2,0.0,Overpass,Mirage,0.0,Nuke,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Japaleno,Spirit,1,2335908,4822,3,123412,Nuke,Vertigo,0.0,Inferno,Train,0.0,Overpass,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,FATE,Tricked,0,2335971,4847,3,123412,Nuke,Mirage,0.0,Inferno,Vertigo,0.0,Overpass,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,ATK,Sharks,1,2335953,4848,3,123412,Nuke,Vertigo,0.0,Overpass,Dust2,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Heretics,Sprout,0,2335899,4822,3,123412,Train,Overpass,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,forZe,Ambush,0,2335898,4822,3,123412,Vertigo,Mirage,0.0,Nuke,Train,0.0,Overpass,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,BIG,Espada,0,2335909,4822,3,123412,Vertigo,Mirage,0.0,Inferno,Nuke,0.0,Train,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Monstars,eUnited,1,2335952,4848,3,123412,Vertigo,Dust2,0.0,Mirage,Inferno,0.0,Nuke,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Se7en,GamerLegion,1,2335907,4822,3,123412,Vertigo,Overpass,0.0,Nuke,Mirage,0.0,Dust2,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Windigo,Heroic,1,2335910,4822,3,123412,Vertigo,Mirage,0.0,Train,Dust2,0.0,Inferno,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,BLUEJAYS,Tricked,1,2335897,4822,3,123412,Overpass,Dust2,0.0,Vertigo,Train,0.0,Inferno,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,GamerLegion,mousesports,1,2335970,4847,3,123412,Nuke,Dust2,0.0,Vertigo,Overpass,0.0,Mirage,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,Spirit,Heroic,1,2335929,4847,3,123412,Nuke,Inferno,0.0,Train,Vertigo,0.0,Dust2,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,SMASH,SJ,0,2335801,4862,3,123412,Train,Mirage,0.0,Vertigo,Dust2,0.0,Inferno,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,adwokacik,PACT,1,2335802,4862,3,123412,Nuke,Vertigo,0.0,Overpass,Train,0.0,Mirage,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,paiN,Isurus,1,2335894,4509,3,123412,Mirage,Train,0.0,Vertigo,Dust2,0.0,Nuke,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,Unique,Copenhagen Flames,0,2335800,4862,3,123412,Inferno,Overpass,0.0,Dust2,Vertigo,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,Se7en,Aristocracy,1,2335798,4862,3,123412,Train,Vertigo,0.0,Inferno,Overpass,0.0,Dust2,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Heretics,Tricked,1,2335840,4874,3,121234,Train,Nuke,0.0,Inferno,Vertigo,0.0,Dust2,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Malvinas,Atrapa2,0,2335744,4844,3,123412,Train,Vertigo,0.0,Nuke,Mirage,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Bren,BOOT,1,2335828,4812,3,123412,Vertigo,Train,0.0,Overpass,Mirage,0.0,Dust2,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Astralis,AVANGAR,1,2335653,4443,3,123421,Mirage,Train,0.0,Nuke,Vertigo,0.0,Inferno,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Espada,GamerLegion,1,2335841,4874,3,121234,Inferno,Train,0.0,Nuke,Vertigo,0.0,Mirage,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,Sinisters,Malvinas,1,2335854,4844,3,123412,Train,Inferno,0.0,Nuke,Dust2,0.0,Overpass,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,LiViD,Oceanus,0,2335823,4872,3,123412,Vertigo,Dust2,0.0,Overpass,Train,0.0,Inferno,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,Renegades,AVANGAR,0,2335651,4443,3,123421,Overpass,Inferno,0.0,Nuke,Vertigo,0.0,Mirage,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,Malvinas,Furious,0,2335805,4851,3,123412,Train,Inferno,0.0,Vertigo,Dust2,0.0,Nuke,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,Tricked,Budapest Five,0,2335836,4874,3,121234,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Train,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,Espada,FATE,1,2335837,4874,3,121234,Inferno,Train,0.0,Nuke,Mirage,0.0,Dust2,Overpass,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,GamerLegion,Movistar Riders,0,2335838,4874,3,121234,Nuke,Vertigo,0.0,Dust2,Mirage,0.0,Overpass,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,Sinisters,Latingamers,0,2335743,4844,3,123412,Inferno,Nuke,0.0,Overpass,Dust2,0.0,Vertigo,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,NRG,Astralis,0,2335652,4443,3,123421,Inferno,Vertigo,0.0,Mirage,Dust2,0.0,Train,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,Astralis,Liquid,0,2335650,4443,3,123421,Mirage,Dust2,0.0,Train,Nuke,0.0,Vertigo,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,NRG,Natus Vincere,0,2335649,4443,3,123421,Overpass,Inferno,0.0,Vertigo,Train,0.0,Dust2,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,AVANT,Genuine,1,2335734,4741,3,123412,Vertigo,Overpass,0.0,Dust2,Nuke,0.0,Mirage,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,Furious,Sinisters,1,2335748,4851,3,123412,Vertigo,Train,0.0,Mirage,Nuke,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,Paradox,Genuine,0,2335697,4770,3,123412,Vertigo,Mirage,0.0,Dust2,Nuke,0.0,Inferno,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,Agressive,Malvinas,1,2335745,4851,3,123412,Vertigo,Inferno,0.0,Train,Overpass,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,Shidiots,Monky See Monky Do,1,2335696,4770,3,123412,Vertigo,Nuke,0.0,Train,Mirage,0.0,Overpass,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,Renegades,ENCE,1,2335647,4443,3,123421,Overpass,Train,0.0,Vertigo,Inferno,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,Vitality,AVANGAR,0,2335648,4443,3,123421,Train,Overpass,0.0,Nuke,Vertigo,0.0,Mirage,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,Nordavind,Bpro,1,2335742,4862,3,123412,Train,Nuke,0.0,Vertigo,Dust2,0.0,Inferno,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,ex-Epsilon,Japaleno,1,2335741,4862,3,123412,Vertigo,Inferno,0.0,Nuke,Train,0.0,Mirage,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,Heretics,Movistar Riders,1,2335740,4862,3,123412,Train,Vertigo,0.0,Dust2,Mirage,0.0,Nuke,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,Keyd,paiN,1,2335678,4509,3,123412,Overpass,Vertigo,0.0,Mirage,Dust2,0.0,Train,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,Bulldozer,W7M,1,2335680,4509,3,123412,Vertigo,Overpass,0.0,Dust2,Nuke,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
