,team_1,team_2,_map,result_1,result_2,map_winner,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
27965,SoaR,Beacon,Cache,16,9,1,3322,2316923,59,83,2,0,1
27966,Heroic,Virtus.pro,Nuke,16,14,1,3059,2317321,15,6,16,14,1
27967,SetToDestroyX,Naventic,Train,16,7,1,3322,2316994,267,102,1,2,2
27968,Fragsters,eXtatus,Mirage,5,16,2,3047,2317253,39,40,1,2,2
27969,Cloud9,TheMongolz,Mirage,16,9,1,2956,2317266,7,116,16,9,1
27970,Fragsters,eXtatus,Nuke,16,12,1,3047,2317253,39,40,1,2,2
27971,AGO,Singularity,Mirage,13,16,2,3047,2317256,24,54,2,1,1
27972,AGO,Singularity,Train,16,6,1,3047,2317256,24,54,2,1,1
27973,AGO,Singularity,Cobblestone,16,8,1,3047,2317256,24,54,2,1,1
27974,Envy,TheMongolz,Cache,16,12,1,2956,2317268,13,116,16,12,1
27975,Virtus.pro,SJ,Inferno,16,12,1,3047,2317255,6,61,2,0,1
27976,Virtus.pro,SJ,Cobblestone,19,15,1,3047,2317255,6,61,2,0,1
27977,Valiance,ALTERNATE aTTaX,Cache,16,9,1,3354,2317335,44,57,16,9,1
27978,Ghost,OpTic,Inferno,4,16,2,3060,2317326,55,19,4,16,2
27979,NiP,SK,Cobblestone,13,16,2,2956,2317265,9,1,13,16,2
27980,Cloud9,Astralis,Train,16,6,1,2956,2317267,7,3,16,6,1
27981,Space Soldiers,aAa,Cobblestone,7,16,2,3047,2317254,18,47,2,1,1
27982,passions,Acapella,Mirage,16,6,1,3276,2317310,85,195,16,6,1
27983,Fragsters,eXtatus,Train,11,16,2,3047,2317253,39,40,1,2,2
27984,Space Soldiers,aAa,Overpass,16,6,1,3047,2317254,18,47,2,1,1
27985,Virtus.pro,Heroic,Inferno,4,16,2,3059,2317322,6,15,4,16,2
27986,Envy,SK,Cobblestone,20,22,2,2956,2317264,13,1,20,22,2
27987,NiP,Astralis,Overpass,16,11,1,2956,2317263,9,3,16,11,1
27988,Dream,exceL,Mirage,10,16,2,3320,2317309,97,162,10,16,2
27989,ALTERNATE aTTaX,Spirit Academy,Train,16,10,1,3354,2317334,57,107,16,10,1
27990,OpTic,Ghost,Nuke,16,10,1,3060,2317325,19,55,16,10,1
27991,Space Soldiers,aAa,Cache,16,3,1,3047,2317254,18,47,2,1,1
27992,EnVyUs Academy,pro100,Nuke,5,16,2,3333,2316786,73,67,5,16,2
27993,Renegades,Cloud9,Train,16,19,2,3165,2317124,17,7,0,2,2
27994,AGO,Vexed,Cobblestone,16,10,1,3333,2317150,25,151,16,10,1
27995,Corvidae,Athletico,Cobblestone,16,12,1,3049,2317246,189,117,16,12,1
27996,Legacy,Conspiracy,Mirage,16,5,1,3049,2317245,119,262,16,5,1
27997,Ghost,Rise Nation,Train,10,16,2,3274,2317244,62,44,0,2,2
27998,Renegades,Cloud9,Mirage,6,16,2,3165,2317124,17,7,0,2,2
27999,ex-Denial,Gorilla Core,Overpass,16,3,1,3048,2317227,179,171,16,3,1
28000,ex-Morior Invictus,GX,Train,16,13,1,3048,2316954,115,99,16,13,1
28001,Complexity,Rise Nation,Mirage,12,16,2,3274,2317243,36,44,1,2,2
28002,Complexity,Rise Nation,Train,16,6,1,3274,2317243,36,44,1,2,2
28003,Complexity,Rise Nation,Inferno,14,16,2,3274,2317243,36,44,1,2,2
28004,Samurai,GlockWork,Cache,16,10,1,3322,2316913,272,279,2,0,1
28005,Samurai,GlockWork,Mirage,16,9,1,3322,2316913,272,279,2,0,1
28006,AGO,Valiance,Inferno,16,11,1,3228,2317166,25,39,2,0,1
28007,AGO,Valiance,Cobblestone,16,10,1,3228,2317166,25,39,2,0,1
28008,Ghost,Rise Nation,Nuke,4,16,2,3274,2317244,62,44,0,2,2
28009,Epsilon,BX3,Cache,19,17,1,3333,2316787,65,141,19,17,1
28010,roughtimes,Orion,Train,9,16,2,3323,2317202,286,207,0,2,2
28011,Fragsters,Tricked,Cobblestone,14,16,2,3228,2317167,39,45,2,1,1
28012,Fragsters,Tricked,Inferno,16,8,1,3228,2317167,39,45,2,1,1
28013,SEAL,Singularity,Train,5,16,2,3320,2317134,208,54,5,16,2
28014,Fragsters,Tricked,Nuke,16,4,1,3228,2317167,39,45,2,1,1
28015,Kinguin,Seed,Inferno,16,11,1,3311,2317217,30,31,2,0,1
28016,Kinguin,Seed,Mirage,16,9,1,3311,2317217,30,31,2,0,1
28017,TTFU,Squared,Cache,14,16,2,3354,2317261,104,167,14,16,2
28018,roughtimes,Orion,Mirage,5,16,2,3323,2317202,286,207,0,2,2
28019,Epsilon,Squared,Train,16,11,1,3354,2317226,72,167,16,11,1
28020,Spotnet,Bpro,Nuke,12,16,2,3323,2317203,241,209,1,2,2
28021,Spotnet,Bpro,Cache,19,17,1,3323,2317203,241,209,1,2,2
28022,Spotnet,Bpro,Train,9,16,2,3323,2317203,241,209,1,2,2
28023,Conquer,SJ,Cache,16,12,1,3323,2317201,146,78,2,0,1
28024,Conquer,SJ,Overpass,16,3,1,3323,2317201,146,78,2,0,1
28025,HellRaisers,Red Reserve,Mirage,16,7,1,3272,2317186,23,56,2,0,1
28026,Masterminds,Corvidae,Train,16,12,1,3345,2316985,215,189,2,1,1
28027,Masterminds,Corvidae,Cache,13,16,2,3345,2316985,215,189,2,1,1
28028,AGO,ARES,Train,16,7,1,3272,2317185,25,105,2,0,1
28029,AGO,ARES,Cobblestone,16,2,1,3272,2317185,25,105,2,0,1
28030,LDLC,Royal Bandits,Nuke,16,4,1,3272,2317188,21,253,2,0,1
28031,LDLC,Royal Bandits,Mirage,16,9,1,3272,2317188,21,253,2,0,1
28032,HellRaisers,Red Reserve,Overpass,16,5,1,3272,2317186,23,56,2,0,1
28033,aAa,Seed,Train,13,16,2,3272,2317182,51,32,0,2,2
28034,Kinguin,North Academy,Cobblestone,5,16,2,3272,2317187,30,52,0,2,2
28035,Kinguin,North Academy,Overpass,8,16,2,3272,2317187,30,52,0,2,2
28036,FlipSid3,SJ,Train,12,16,2,3272,2317183,28,78,0,2,2
28037,FlipSid3,SJ,Inferno,6,16,2,3272,2317183,28,78,0,2,2
28038,Nexus,forZe,Train,13,16,2,3069,2317070,57,75,1,2,2
28039,aAa,Seed,Overpass,14,16,2,3272,2317182,51,32,0,2,2
28040,LDLC,North Academy,Cobblestone,14,16,2,3272,2317222,21,52,0,2,2
28041,LDLC,North Academy,Overpass,2,16,2,3272,2317222,21,52,0,2,2
28042,Athletico,Conspiracy,Mirage,16,10,1,3049,2317199,117,262,16,10,1
28043,Renegades,Liquid,Train,12,16,2,2867,2314802,17,8,12,16,2
28044,Nexus,forZe,Mirage,16,10,1,3069,2317070,57,75,1,2,2
28045,Splyce,CLG,Train,16,14,1,2867,2314798,53,20,16,14,1
28046,Space Soldiers,Seed,Mirage,16,9,1,3272,2317220,19,32,2,0,1
28047,Luminosity,NRG,Train,17,19,2,3165,2317116,26,29,17,19,2
28048,NRG,Immortals,Inferno,16,0,1,2867,2314796,29,54,16,0,1
28049,Liquid,Renegades,Cobblestone,4,16,2,2867,2314795,8,17,4,16,2
28050,Ghost,Complexity,Train,11,16,2,2867,2314794,62,36,11,16,2
28051,Misfits,Cloud9,Cache,16,13,1,2867,2314793,22,7,16,13,1
28052,Luminosity,Rogue,Cache,19,15,1,2867,2314797,26,71,19,15,1
28053,Immortals,NRG,Overpass,4,16,2,2867,2314803,54,29,4,16,2
28054,Nexus,forZe,Cobblestone,10,16,2,3069,2317070,57,75,1,2,2
28055,Cloud9,Misfits,Train,16,11,1,2867,2314800,7,22,16,11,1
28056,CLG,Splyce,Cache,4,16,2,2867,2314805,20,53,4,16,2
28057,Complexity,Ghost,Cobblestone,10,16,2,2867,2314801,36,62,10,16,2
28058,Rogue,Luminosity,Inferno,11,16,2,2867,2314804,71,26,11,16,2
28059,CLG,Misfits,Cache,7,16,2,3165,2317117,20,22,7,16,2
28060,Renegades,Cloud9,Mirage,16,14,1,3165,2317118,17,7,16,14,1
28061,OpTic,Liquid,Mirage,9,16,2,3165,2317119,24,8,9,16,2
28062,Space Soldiers,Seed,Cobblestone,22,20,1,3272,2317220,19,32,2,0,1
28063,Masterminds,Corvidae,Mirage,16,11,1,3345,2316985,215,189,2,1,1
28064,AGO,HellRaisers,Cobblestone,16,3,1,3272,2317221,25,23,2,1,1
28065,GX,Tempo Storm,Cobblestone,16,11,1,3274,2317191,99,55,2,1,1
28066,Renegades,OpTic,Overpass,16,7,1,3165,2317122,17,24,2,0,1
28067,Renegades,OpTic,Cache,16,7,1,3165,2317122,17,24,2,0,1
28068,Space Soldiers,North Academy,Train,14,16,2,3272,2317237,19,52,0,2,2
28069,Space Soldiers,North Academy,Cobblestone,15,19,2,3272,2317237,19,52,0,2,2
28070,Gale Force,Isurus,Inferno,8,16,2,3328,2317170,61,135,0,2,2
28071,Gale Force,Isurus,Overpass,7,16,2,3328,2317170,61,135,0,2,2
28072,Ghost,CLG Green,Inferno,16,9,1,3274,2317238,62,96,2,1,1
28073,Ghost,CLG Green,Cobblestone,16,6,1,3274,2317238,62,96,2,1,1
28074,Ghost,CLG Green,Train,9,16,2,3274,2317238,62,96,2,1,1
28075,Rise Nation,Rogue,Train,16,11,1,3274,2317239,44,71,2,1,1
28076,Rise Nation,Rogue,Inferno,16,10,1,3274,2317239,44,71,2,1,1
28077,Rise Nation,Rogue,Mirage,7,16,2,3274,2317239,44,71,2,1,1
28078,Luminosity,GX,Train,16,9,1,3274,2317241,26,99,1,2,2
28079,Luminosity,GX,Cache,9,16,2,3274,2317241,26,99,1,2,2
28080,Liquid,Cloud9,Cobblestone,11,16,2,3165,2317123,8,7,1,2,2
28081,Liquid,Cloud9,Overpass,5,16,2,3165,2317123,8,7,1,2,2
28082,AGO,HellRaisers,Cache,5,16,2,3272,2317221,25,23,2,1,1
28083,GX,Tempo Storm,Train,14,16,2,3274,2317191,99,55,2,1,1
28084,Luminosity,GX,Inferno,14,16,2,3274,2317241,26,99,1,2,2
28085,GX,Tempo Storm,Inferno,16,4,1,3274,2317191,99,55,2,1,1
28086,NRG,Cloud9,Mirage,9,16,2,3165,2317120,29,7,9,16,2
28087,AGO,HellRaisers,Overpass,16,11,1,3272,2317221,25,23,2,1,1
28088,CLG Green,Splyce,Inferno,16,13,1,3274,2317193,96,53,2,0,1
28089,eXtatus,eSuba,Nuke,16,13,1,3339,2317155,41,128,2,1,1
28090,eXtatus,eSuba,Inferno,20,22,2,3339,2317155,41,128,2,1,1
28091,maskinisterna,TOXIC,Cobblestone,6,16,2,3344,2317153,202,126,1,2,2
28092,maskinisterna,TOXIC,Mirage,16,14,1,3344,2317153,202,126,1,2,2
28093,maskinisterna,TOXIC,Train,13,16,2,3344,2317153,202,126,1,2,2
28094,eXtatus,eSuba,Mirage,16,4,1,3339,2317155,41,128,2,1,1
28095,Misfits,OpTic,Overpass,10,16,2,3165,2317121,22,24,10,16,2
28096,North Academy,AGO,Train,16,7,1,3272,2317235,52,25,2,1,1
28097,North Academy,AGO,Overpass,7,16,2,3272,2317235,52,25,2,1,1
28098,Bushido Boyz,Rogue,Mirage,4,16,2,3274,2317195,152,71,0,2,2
28099,Bushido Boyz,Rogue,Inferno,9,16,2,3274,2317195,152,71,0,2,2
28100,North Academy,AGO,Cache,16,8,1,3272,2317235,52,25,2,1,1
28101,Liquid,Cloud9,Inferno,16,3,1,3165,2317123,8,7,1,2,2
28102,CLG Green,Splyce,Train,16,12,1,3274,2317193,96,53,2,0,1
28103,Kinguin,TEAM5,Cobblestone,16,5,1,3311,2317108,30,69,2,0,1
28104,forZe,MVP PK,Inferno,16,11,1,3069,2317068,75,58,2,0,1
28105,forZe,MVP PK,Train,16,5,1,3069,2317068,75,58,2,0,1
28106,Gambit,Heroic,Train,11,16,2,3122,2317136,10,14,1,2,2
28107,Gambit,Heroic,Mirage,16,14,1,3122,2317136,10,14,1,2,2
28108,Gambit,Heroic,Nuke,7,16,2,3122,2317136,10,14,1,2,2
28109,FaZe,G2,Mirage,16,14,1,3059,2316382,1,3,16,14,1
28110,Kinguin,TEAM5,Mirage,16,2,1,3311,2317108,30,69,2,0,1
28111,G2,FaZe,Cache,12,16,2,3059,2316383,3,1,12,16,2
28112,Endpoint,Epsilon,Nuke,16,14,1,3201,2317139,77,65,16,14,1
28113,Renegades,Luminosity,Cache,16,8,1,3165,2317111,17,26,16,8,1
28114,Eclipse,forZe,Inferno,10,16,2,3069,2317066,74,75,0,2,2
28115,Prophecy,Infused,Cobblestone,12,16,2,3201,2317140,137,164,12,16,2
28116,Eclipse,forZe,Cobblestone,11,16,2,3069,2317066,74,75,0,2,2
28117,Luminosity,NRG,Train,5,16,2,2867,2314790,26,29,5,16,2
28118,OpTic,Cloud9,Inferno,16,10,1,2867,2314792,24,7,16,10,1
28119,Cloud9,OpTic,Mirage,9,16,2,2867,2314791,7,24,9,16,2
28120,ex-Morior Invictus,Beacon,Nuke,5,16,2,3048,2317130,115,81,5,16,2
28121,Renegades,CLG,Cobblestone,16,3,1,3060,2316675,17,20,16,3,1
28122,Chiefs,Nexus,Mirage,13,16,2,3069,2317063,72,57,0,2,2
28123,Chiefs,Nexus,Overpass,6,16,2,3069,2317063,72,57,0,2,2
28124,CLG,Renegades,Mirage,12,16,2,3060,2316674,20,17,12,16,2
28125,Complexity,Misfits,Mirage,16,4,1,2867,2314397,36,22,16,4,1
28126,OpTic,Renegades,Train,16,6,1,3060,2316673,24,17,16,6,1
28127,NRG,Luminosity,Inferno,16,2,1,2867,2314789,29,26,16,2,1
28128,Misfits,Complexity,Nuke,16,7,1,2867,2314395,22,36,16,7,1
28129,Renegades,OpTic,Mirage,12,16,2,3060,2316672,17,24,12,16,2
28130,teamasd,North Academy,Cobblestone,2,16,2,3271,2317156,244,52,2,16,2
28131,Space Jam,GameAgents,Mirage,13,16,2,3320,2317025,233,120,13,16,2
28132,ARES,Singularity,Inferno,16,12,1,3271,2317159,105,43,16,12,1
28133,Royal Bandits,SEAL,Overpass,16,7,1,3271,2317158,253,175,16,7,1
28134,MAD Lions,Ramboot,Mirage,8,16,2,3321,2317151,200,204,1,2,2
28135,Liquid,Misfits,Cache,19,17,1,3165,2317114,8,22,19,17,1
28136,Seed,PRIDE,Mirage,6,16,2,3311,2317109,32,37,2,1,1
28137,Seed,PRIDE,Cache,19,16,1,3311,2317109,32,37,2,1,1
28138,CLG,OpTic,Train,13,16,2,3165,2317112,20,24,13,16,2
28139,Natus Vincere,FaZe,Nuke,22,19,1,2866,2314054,15,1,22,19,1
28140,Method,Reason,Mirage,13,16,2,3201,2317142,131,85,13,16,2
28141,fnatic,G2,Inferno,16,11,1,2866,2314055,11,3,16,11,1
28142,Envy,NiP,Cobblestone,16,12,1,2866,2314058,13,9,16,12,1
28143,Astralis,mousesports,Inferno,12,16,2,2866,2314060,4,12,12,16,2
28144,BIG,North,Overpass,9,16,2,2866,2314059,18,5,9,16,2
28145,LDLC,Heroic,Overpass,6,16,2,2866,2314056,21,14,6,16,2
28146,Cloud9,NRG,Mirage,16,5,1,3165,2317113,7,29,16,5,1
28147,MAD Lions,Ramboot,Overpass,16,13,1,3321,2317151,200,204,1,2,2
28148,Seed,PRIDE,Cobblestone,16,14,1,3311,2317109,32,37,2,1,1
28149,MAD Lions,Ramboot,Cache,9,16,2,3321,2317151,200,204,1,2,2
28150,GODSENT,HellRaisers,Cache,8,16,2,2866,2314050,34,23,8,16,2
28151,HellRaisers,GODSENT,Cobblestone,16,2,1,2866,2314057,23,34,16,2,1
28152,Bpro,aAa,Overpass,2,16,2,3271,2317160,209,51,2,16,2
28153,G2,fnatic,Cobblestone,9,16,2,2866,2314048,3,11,9,16,2
28154,FaZe,Natus Vincere,Overpass,16,6,1,2866,2314047,1,15,16,6,1
28155,mousesports,Astralis,Nuke,5,16,2,2866,2314053,12,4,5,16,2
28156,North,BIG,Cobblestone,16,8,1,2866,2314052,5,18,16,8,1
28157,SJ,Valiance,Cache,16,0,1,3271,2317164,78,39,16,0,1
28158,EnVyUs Academy,exceL,Nuke,16,8,1,3201,2317141,73,130,16,8,1
